Number,Time
2124,0.144
2125,0.165
2126,0.14
2127,0.125
2128,0.143
2129,2.421
2130,0.125
2131,2.11
2132,0.163
2133,0.184
2134,0.16
2135,0.137
2136,0.142
2137,2.212
2138,0.134
2139,0.142
2140,0.134
2141,2.248
2142,0.135
2143,2.116
2144,0.16
2145,0.236
2146,0.127
2147,0.148
2148,0.132
2149,0.149
2150,0.138
2151,0.145
2152,0.133
2153,2.26
2154,0.131
2155,0.146
2156,0.13
2157,0.165
2158,0.135
2159,0.147
2160,0.138
2161,2.374
2162,0.13
2163,0.151
2164,0.134
2165,0.16
2166,0.137
2167,0.146
2168,0.14
2169,0.193
2170,0.137
2171,0.142
2172,0.134
2173,0.179
2174,0.141
2175,0.166
2176,0.14
2177,0.288
2178,0.139
2179,2.141
2180,0.143
2181,0.196
2182,0.154
2183,0.142
2184,0.144
2185,0.194
2186,0.136
2187,0.135
2188,0.138
2189,0.172
2190,0.141
2191,0.136
2192,0.144
2193,0.216
2194,0.137
2195,0.133
2196,0.141
2197,0.179
2198,0.14
2199,0.143
2200,0.142
2201,0.184
2202,0.141
2203,2.157
2204,0.166
2205,0.162
2206,0.129
2207,2.26
2208,0.165
2209,0.214
2210,0.138
2211,0.135
2212,0.14
2213,2.184
2214,0.168
2215,0.165
2216,0.148
2217,0.188
2218,0.143
2219,0.143
2220,0.146
2221,2.93
2222,0.154
2223,0.147
2224,0.137
2225,0.193
2226,0.13
2227,0.137
2228,0.147
2229,0.159
2230,0.144
2231,0.139
2232,0.143
2233,0.174
2234,0.143
2235,0.138
2236,0.146
2237,2.587
2238,0.152
2239,2.991
2240,0.175
2241,0.237
2242,0.139
2243,2.68
2244,0.163
2245,0.197
2246,0.186
2247,0.162
2248,0.16
2249,0.206
2250,0.161
2251,3.287
2252,0.18
2253,0.188
2254,0.156
2255,0.147
2256,0.162
2257,0.355
2258,0.162
2259,0.167
2260,0.163
2261,0.188
2262,0.152
2263,0.165
2264,0.171
2265,0.205
2266,0.164
2267,2.6
2268,0.184
2269,2.441
2270,0.153
2271,0.17
2272,0.161
2273,3.017
2274,0.151
2275,0.164
2276,0.154
2277,0.193
2278,0.168
2279,0.149
2280,0.164
2281,2.694
2282,0.169
2283,0.163
2284,0.165
2285,0.189
2286,0.169
2287,2.641
2288,0.189
2289,0.217
2290,0.161
2291,0.167
2292,0.164
2293,2.668
2294,0.166
2295,0.171
2296,0.168
2297,2.782
2298,0.153
2299,0.165
2300,0.155
2301,0.192
2302,0.159
2303,0.177
2304,0.16
2305,0.335
2306,0.15
2307,0.165
2308,0.153
2309,2.442
2310,0.145
2311,2.539
2312,0.167
2313,0.23
2314,0.147
2315,0.161
2316,0.152
2317,0.172
2318,0.154
2319,0.154
2320,0.155
2321,0.223
2322,0.15
2323,0.161
2324,0.15
2325,0.186
2326,0.151
2327,0.156
2328,0.15
2329,0.205
2330,0.161
2331,0.156
2332,0.153
2333,2.601
2334,0.157
2335,0.161
2336,0.158
2337,0.271
2338,0.143
2339,2.653
2340,0.147
2341,2.569
2342,0.16
2343,0.164
2344,0.158
2345,0.245
2346,0.149
2347,2.371
2348,0.171
2349,0.18
2350,0.157
2351,2.557
2352,0.155
2353,0.26
2354,0.157
2355,0.161
2356,0.151
2357,2.548
2358,0.164
2359,0.168
2360,0.155
2361,0.229
2362,0.155
2363,0.168
2364,0.157
2365,0.209
2366,0.154
2367,0.17
2368,0.156
2369,0.295
2370,0.159
2371,2.536
2372,0.167
2373,0.2
2374,0.169
2375,0.163
2376,0.152
2377,2.692
2378,0.151
2379,0.158
2380,0.153
2381,2.569
2382,0.15
2383,2.272
2384,0.174
2385,0.265
2386,0.148
2387,0.164
2388,0.167
2389,2.366
2390,0.154
2391,0.168
2392,0.157
2393,2.536
2394,0.153
2395,0.169
2396,0.157
2397,0.208
2398,0.157
2399,2.544
2400,0.174
2401,0.263
2402,0.147
2403,0.167
2404,0.15
2405,0.207
2406,0.147
2407,0.173
2408,0.154
2409,0.178
2410,0.162
2411,2.362
2412,0.184
2413,0.189
2414,0.156
2415,0.173
2416,0.156
2417,2.764
2418,0.154
2419,0.157
2420,0.163
2421,0.185
2422,0.154
2423,2.548
2424,0.17
2425,0.252
2426,0.158
2427,0.172
2428,0.161
2429,0.19
2430,0.169
2431,0.172
2432,0.16
2433,0.278
2434,0.154
2435,0.16
2436,0.156
2437,2.372
2438,0.155
2439,0.165
2440,0.155
2441,2.697
2442,0.164
2443,0.166
2444,0.154
2445,0.23
2446,0.152
2447,2.593
2448,0.166
2449,0.247
2450,0.15
2451,0.167
2452,0.153
2453,0.196
2454,0.151
2455,0.168
2456,0.159
2457,0.208
2458,0.157
2459,2.553
2460,0.157
2461,0.191
2462,0.166
2463,0.164
2464,0.169
2465,0.24
2466,0.162
2467,2.517
2468,0.182
2469,0.183
2470,0.167
2471,0.159
2472,0.165
2473,2.775
2474,0.165
2475,0.158
2476,0.17
2477,2.57
2478,0.163
2479,0.192
2480,0.193
2481,0.237
2482,0.167
2483,0.157
2484,0.154
2485,0.189
2486,0.156
2487,0.172
2488,0.155
2489,0.194
2490,0.158
2491,0.171
2492,0.171
2493,0.189
2494,0.172
2495,0.171
2496,0.173
2497,0.272
2498,0.163
2499,0.168
2500,0.163
2501,0.184
2502,0.166
2503,2.541
2504,0.166
2505,0.204
2506,0.166
2507,0.167
2508,0.165
2509,0.188
2510,0.167
2511,0.171
2512,0.169
2513,0.227
2514,0.164
2515,0.167
2516,0.165
2517,0.186
2518,0.169
2519,0.169
2520,0.161
2521,2.957
2522,0.154
2523,0.168
2524,0.17
2525,0.194
2526,0.172
2527,0.17
2528,0.175
2529,0.242
2530,0.152
2531,2.655
2532,0.157
2533,0.195
2534,0.16
2535,0.171
2536,0.156
2537,0.22
2538,0.162
2539,2.77
2540,0.189
2541,0.199
2542,0.168
2543,2.593
2544,0.199
2545,0.232
2546,0.165
2547,0.172
2548,0.171
2549,2.862
2550,0.169
2551,2.535
2552,0.208
2553,0.225
2554,0.175
2555,0.173
2556,0.17
2557,2.792
2558,0.167
2559,0.169
2560,0.176
2561,0.322
2562,0.158
2563,0.149
2564,0.163
2565,0.177
2566,0.166
2567,0.154
2568,0.162
2569,0.203
2570,0.147
2571,0.156
2572,0.163
2573,0.185
2574,0.168
2575,0.153
2576,0.161
2577,0.217
2578,0.158
2579,2.492
2580,0.187
2581,0.206
2582,0.161
2583,0.143
2584,0.16
2585,0.202
2586,0.16
2587,0.139
2588,0.162
2589,0.183
2590,0.161
2591,2.509
2592,0.179
2593,3.032
2594,0.154
2595,0.138
2596,0.161
2597,0.181
2598,0.162
2599,0.142
2600,0.162
2601,0.217
2602,0.161
2603,0.164
2604,0.165
2605,0.187
2606,0.163
2607,0.158
2608,0.164
2609,2.989
2610,0.163
2611,0.155
2612,0.168
2613,0.183
2614,0.153
2615,0.165
2616,0.165
2617,2.678
2618,0.171
2619,0.159
2620,0.168
2621,2.761
2622,0.164
2623,0.187
2624,0.157
2625,0.305
2626,0.158
2627,0.149
2628,0.174
2629,0.188
2630,0.163
2631,0.153
2632,0.162
2633,2.822
2634,0.16
2635,0.157
2636,0.164
2637,0.188
2638,0.166
2639,0.157
2640,0.165
2641,0.256
2642,0.162
2643,0.162
2644,0.168
2645,0.192
2646,0.162
2647,2.709
2648,0.177
2649,0.206
2650,0.152
2651,0.167
2652,0.155
2653,0.187
2654,0.154
2655,0.165
2656,0.158
2657,3.011
2658,0.147
2659,2.509
2660,0.179
2661,0.191
2662,0.162
2663,2.774
2664,0.163
2665,0.214
2666,0.149
2667,0.16
2668,0.163
2669,0.185
2670,0.167
2671,2.711
2672,0.172
2673,0.237
2674,0.16
2675,0.167
2676,0.167
2677,2.556
2678,0.17
2679,0.171
2680,0.17
2681,0.215
2682,0.164
2683,2.851
2684,0.172
2685,0.192
2686,0.172
2687,2.683
2688,0.171
2689,3.103
2690,0.171
2691,0.162
2692,0.167
2693,2.442
2694,0.192
2695,0.164
2696,0.164
2697,0.217
2698,0.166
2699,2.663
2700,0.185
2701,0.622
2702,0.153
2703,0.175
2704,0.151
2705,0.229
2706,0.148
2707,2.648
2708,0.18
2709,0.187
2710,0.151
2711,2.783
2712,0.153
2713,2.828
2714,0.162
2715,0.163
2716,0.155
2717,0.195
2718,0.15
2719,2.655
2720,0.172
2721,0.249
2722,0.152
2723,0.162
2724,0.153
2725,0.189
2726,0.159
2727,0.169
2728,0.148
2729,2.69
2730,0.151
2731,2.322
2732,0.179
2733,0.189
2734,0.167
2735,0.17
2736,0.169
2737,0.217
2738,0.163
2739,0.168
2740,0.166
2741,2.786
2742,0.169
2743,0.167
2744,0.172
2745,0.232
2746,0.165
2747,0.167
2748,0.171
2749,2.773
2750,0.175
2751,0.176
2752,0.17
2753,3.451
2754,0.15
2755,0.165
2756,0.153
2757,0.182
2758,0.165
2759,0.168
2760,0.17
2761,0.21
2762,0.163
2763,0.165
2764,0.168
2765,0.192
2766,0.17
2767,2.639
2768,0.182
2769,0.244
2770,0.165
2771,0.169
2772,0.17
2773,0.19
2774,0.161
2775,0.172
2776,0.164
2777,2.785
2778,0.166
2779,0.167
2780,0.169
2781,0.198
2782,0.168
2783,0.162
2784,0.17
2785,0.245
2786,0.163
2787,0.172
2788,0.172
2789,2.613
2790,0.17
2791,2.743
2792,0.183
2793,0.23
2794,0.157
2795,0.17
2796,0.153
2797,2.618
2798,0.174
2799,0.173
2800,0.172
2801,2.88
2802,0.155
2803,2.608
2804,0.192
2805,0.199
2806,0.171
2807,0.182
2808,0.172
2809,0.227
2810,0.172
2811,0.185
2812,0.163
2813,0.179
2814,0.163
2815,0.172
2816,0.173
2817,0.297
2818,0.16
2819,2.458
2820,0.181
2821,0.219
2822,0.149
2823,0.167
2824,0.162
2825,0.223
2826,0.174
2827,0.165
2828,0.167
2829,0.194
2830,0.165
2831,0.164
2832,0.168
2833,2.775
2834,0.185
2835,0.167
2836,0.164
2837,2.539
2838,0.176
2839,0.163
2840,0.164
2841,0.212
2842,0.176
2843,2.808
2844,0.188
2845,0.207
2846,0.171
2847,0.166
2848,0.158
2849,0.254
2850,0.149
2851,2.499
2852,0.176
2853,0.19
2854,0.159
2855,0.175
2856,0.157
2857,2.59
2858,0.165
2859,0.173
2860,0.171
2861,2.588
2862,0.167
2863,0.17
2864,0.169
2865,0.245
2866,0.149
2867,0.16
2868,0.173
2869,0.186
2870,0.169
2871,0.172
2872,0.167
2873,0.21
2874,0.165
2875,0.167
2876,0.172
2877,0.186
2878,0.156
2879,2.704
2880,0.188
2881,0.259
2882,0.158
2883,0.145
2884,0.289
2885,0.194
2886,0.172
2887,2.555
2888,0.171
2889,0.236
2890,0.16
2891,0.152
2892,0.17
2893,0.213
2894,0.163
2895,0.159
2896,0.17
2897,2.988
2898,0.151
2899,0.155
2900,0.169
2901,0.188
2902,0.172
2903,2.486
2904,0.192
2905,0.203
2906,0.169
2907,0.158
2908,0.172
2909,2.75
2910,0.158
2911,0.164
2912,0.17
2913,0.26
2914,0.15
2915,0.176
2916,0.151
2917,2.632
2918,0.154
2919,0.171
2920,0.171
2921,0.228
2922,0.17
2923,0.169
2924,0.17
2925,0.19
2926,0.169
2927,2.707
2928,0.197
2929,0.229
2930,0.174
2931,0.167
2932,0.192
2933,0.195
2934,0.163
2935,0.172
2936,0.159
2937,0.236
2938,0.157
2939,3.498
2940,0.19
2941,0.23
2942,0.171
2943,0.216
2944,0.163
2945,0.304
2946,0.152
2947,0.165
2948,0.155
2949,0.192
2950,0.168
2951,0.165
2952,0.155
2953,2.966
2954,0.153
2955,0.169
2956,0.168
2957,4.445
2958,0.169
2959,0.17
2960,0.167
2961,0.234
2962,0.163
2963,2.682
2964,0.183
2965,0.227
2966,0.168
2967,0.167
2968,0.168
2969,2.712
2970,0.156
2971,2.529
2972,0.196
2973,0.211
2974,0.175
2975,0.164
2976,0.169
2977,0.245
2978,0.168
2979,0.168
2980,0.168
2981,0.179
2982,0.172
2983,0.159
2984,0.172
2985,0.213
2986,0.167
2987,0.157
2988,0.166
2989,0.198
2990,0.168
2991,0.16
2992,0.172
2993,0.229
2994,0.167
2995,0.177
2996,0.17
2997,0.2
2998,0.173
2999,2.718
3000,0.189
3001,2.79
3002,0.159
3003,0.164
3004,0.172
3005,0.193
3006,0.169
3007,0.169
3008,0.181
3009,0.269
3010,0.166
3011,2.586
3012,0.183
3013,0.179
3014,0.167
3015,0.152
3016,0.172
3017,0.203
3018,0.167
3019,2.522
3020,0.191
3021,0.198
3022,0.17
3023,2.612
3024,0.176
3025,0.228
3026,0.167
3027,0.146
3028,0.172
3029,0.182
3030,0.172
3031,0.166
3032,0.173
3033,0.206
3034,0.173
3035,0.171
3036,0.173
3037,2.873
3038,0.172
3039,0.175
3040,0.178
3041,2.871
3042,0.174
3043,0.167
3044,0.155
3045,0.189
3046,0.17
3047,0.166
3048,0.171
3049,2.911
3050,0.177
3051,0.165
3052,0.175
3053,0.191
3054,0.173
3055,0.174
3056,0.162
3057,0.226
3058,0.167
3059,0.163
3060,0.171
3061,2.689
3062,0.174
3063,0.167
3064,0.177
3065,0.206
3066,0.172
3067,2.59
3068,0.195
3069,0.186
3070,0.18
3071,0.17
3072,0.179
3073,0.345
3074,0.165
3075,0.164
3076,0.158
3077,0.173
3078,0.165
3079,4.428
3080,0.186
3081,0.208
3082,0.188
3083,2.419
3084,0.18
3085,0.198
3086,0.174
3087,0.179
3088,0.165
3089,2.977
3090,0.166
3091,0.156
3092,0.16
3093,0.18
3094,0.164
3095,0.163
3096,0.152
3097,0.216
3098,0.158
3099,0.165
3100,0.162
3101,0.186
3102,0.155
3103,0.164
3104,0.157
3105,0.294
3106,0.151
3107,0.151
3108,0.165
3109,2.688
3110,0.162
3111,0.156
3112,0.165
3113,0.224
3114,0.16
3115,0.151
3116,0.167
3117,0.198
3118,0.166
3119,2.612
3120,0.181
3121,2.664
3122,0.162
3123,0.151
3124,0.166
3125,0.176
3126,0.17
3127,0.158
3128,0.17
3129,0.195
3130,0.184
3131,0.177
3132,0.161
3133,0.204
3134,0.186
3135,0.183
3136,0.157
3137,3.472
3138,0.159
3139,0.158
3140,0.161
3141,0.201
3142,0.16
3143,0.155
3144,0.168
3145,0.177
3146,0.165
3147,0.164
3148,0.165
3149,0.172
3150,0.161
3151,0.158
3152,0.175
3153,0.225
3154,0.16
3155,0.164
3156,0.162
3157,0.197
3158,0.192
3159,0.164
3160,0.172
3161,0.23
3162,0.165
3163,2.53
3164,0.198
3165,0.216
3166,0.164
3167,2.483
3168,0.175
3169,2.987
3170,0.165
3171,0.155
3172,0.17
3173,0.177
3174,0.171
3175,0.159
3176,0.168
3177,0.203
3178,0.164
3179,0.163
3180,0.164
3181,2.747
3182,0.166
3183,0.177
3184,0.175
3185,0.222
3186,0.163
3187,3.187
3188,0.186
3189,0.181
3190,0.169
3191,2.679
3192,0.167
3193,0.195
3194,0.176
3195,0.163
3196,0.167
3197,0.178
3198,0.172
3199,0.165
3200,0.174
3201,0.323
3202,0.163
3203,2.564
3204,0.187
3205,0.159
3206,0.167
3207,0.166
3208,0.162
3209,2.638
3210,0.167
3211,0.155
3212,0.151
3213,0.188
3214,0.18
3215,0.167
3216,0.176
3217,3.595
3218,0.159
3219,0.17
3220,0.169
3221,3.577
3222,0.15
3223,0.168
3224,0.154
3225,0.208
3226,0.153
3227,0.166
3228,0.167
3229,2.445
3230,0.166
3231,0.171
3232,0.159
3233,0.266
3234,0.151
3235,0.165
3236,0.156
3237,0.187
3238,0.148
3239,0.172
3240,0.156
3241,0.199
3242,0.161
3243,0.168
3244,0.153
3245,0.186
3246,0.153
3247,0.171
3248,0.159
3249,0.248
3250,0.159
3251,2.573
3252,0.173
3253,2.648
3254,0.155
3255,0.181
3256,0.158
3257,2.598
3258,0.154
3259,2.88
3260,0.184
3261,0.18
3262,0.154
3263,0.177
3264,0.159
3265,0.297
3266,0.149
3267,0.169
3268,0.164
3269,0.185
3270,0.151
3271,4.256
3272,0.183
3273,0.192
3274,0.155
3275,0.168
3276,0.153
3277,0.188
3278,0.156
3279,0.172
3280,0.161
3281,0.23
3282,0.157
3283,0.165
3284,0.157
3285,0.165
3286,0.152
3287,0.177
3288,0.156
3289,0.206
3290,0.164
3291,0.167
3292,0.158
3293,0.193
3294,0.155
3295,0.173
3296,0.156
3297,0.247
3298,0.153
3299,2.612
3300,0.157
3301,2.689
3302,0.158
3303,0.176
3304,0.155
3305,0.245
3306,0.165
3307,2.387
3308,0.174
3309,0.221
3310,0.154
3311,0.171
3312,0.156
3313,2.995
3314,0.156
3315,0.169
3316,0.182
3317,0.195
3318,0.17
3319,2.856
3320,0.175
3321,0.214
3322,0.167
3323,2.703
3324,0.196
3325,0.176
3326,0.175
3327,0.166
3328,0.177
3329,3.291
3330,0.149
3331,2.414
3332,0.178
3333,0.216
3334,0.175
3335,0.157
3336,0.166
3337,0.192
3338,0.165
3339,0.177
3340,0.17
3341,0.183
3342,0.171
3343,2.416
3344,0.169
3345,0.228
3346,0.166
3347,2.241
3348,0.188
3349,0.183
3350,0.164
3351,0.168
3352,0.173
3353,0.204
3354,0.15
3355,0.174
3356,0.153
3357,0.159
3358,0.149
3359,2.591
3360,0.175
3361,2.751
3362,0.163
3363,0.165
3364,0.165
3365,0.203
3366,0.151
3367,0.16
3368,0.178
3369,0.2
3370,0.169
3371,2.539
3372,0.192
3373,2.678
3374,0.165
3375,0.197
3376,0.168
3377,0.276
3378,0.166
3379,0.17
3380,0.167
3381,0.23
3382,0.152
3383,0.161
3384,0.16
3385,0.227
3386,0.154
3387,0.166
3388,0.167
3389,2.593
3390,0.17
3391,2.579
3392,0.213
3393,0.289
3394,0.175
3395,0.167
3396,0.166
3397,0.203
3398,0.167
3399,0.163
3400,0.165
3401,0.215
3402,0.168
3403,0.161
3404,0.163
3405,0.212
3406,0.17
3407,2.613
3408,0.192
3409,0.225
3410,0.154
3411,0.159
3412,0.159
3413,2.527
3414,0.153
3415,0.17
3416,0.155
3417,0.238
3418,0.156
3419,0.169
3420,0.17
3421,0.184
3422,0.178
3423,0.164
3424,0.174
3425,0.249
3426,0.166
3427,0.16
3428,0.168
3429,0.19
3430,0.168
3431,0.17
3432,0.173
3433,2.751
3434,0.164
3435,0.161
3436,0.171
3437,0.185
3438,0.171
3439,0.17
3440,0.17
3441,0.241
3442,0.167
3443,0.169
3444,0.157
3445,0.19
3446,0.158
3447,0.175
3448,0.16
3449,2.761
3450,0.161
3451,0.18
3452,0.16
3453,0.198
3454,0.18
3455,0.17
3456,0.176
3457,3.387
3458,0.165
3459,0.167
3460,0.167
3461,2.476
3462,0.173
3463,2.711
3464,0.189
3465,0.219
3466,0.168
3467,2.483
3468,0.187
3469,2.404
3470,0.206
3471,0.162
3472,0.171
3473,0.23
3474,0.171
3475,0.165
3476,0.177
3477,0.211
3478,0.17
3479,0.161
3480,0.173
3481,0.216
3482,0.172
3483,0.167
3484,0.178
3485,0.187
3486,0.173
3487,0.169
3488,0.178
3489,0.237
3490,0.166
3491,2.688
3492,0.198
3493,0.181
3494,0.17
3495,0.163
3496,0.173
3497,0.19
3498,0.165
3499,2.82
3500,0.173
3501,0.183
3502,0.167
3503,0.168
3504,0.162
3505,0.232
3506,0.167
3507,0.163
3508,0.17
3509,0.197
3510,0.171
3511,2.685
3512,0.193
3513,0.21
3514,0.169
3515,0.161
3516,0.171
3517,2.949
3518,0.176
3519,0.164
3520,0.178
3521,0.281
3522,0.18
3523,0.163
3524,0.174
3525,0.192
3526,0.153
3527,2.708
3528,0.169
3529,2.697
3530,0.158
3531,0.17
3532,0.159
3533,2.586
3534,0.158
3535,0.196
3536,0.179
3537,0.249
3538,0.172
3539,2.439
3540,0.198
3541,2.432
3542,0.174
3543,0.173
3544,0.165
3545,0.218
3546,0.171
3547,2.715
3548,0.197
3549,0.219
3550,0.172
3551,0.174
3552,0.179
3553,0.255
3554,0.17
3555,0.171
3556,0.154
3557,2.641
3558,0.161
3559,2.498
3560,0.185
3561,0.231
3562,0.159
3563,0.171
3564,0.158
3565,0.201
3566,0.159
3567,0.173
3568,0.165
3569,0.243
3570,0.157
3571,2.564
3572,0.174
3573,0.233
3574,0.172
3575,0.164
3576,0.173
3577,0.217
3578,0.17
3579,0.166
3580,0.177
3581,2.718
3582,0.164
3583,2.868
3584,0.181
3585,0.365
3586,0.148
3587,0.164
3588,0.148
3589,0.191
3590,0.156
3591,0.162
3592,0.154
3593,2.794
3594,0.152
3595,0.166
3596,0.156
3597,0.198
3598,0.157
3599,0.171
3600,0.168
3601,0.263
3602,0.154
3603,0.174
3604,0.155
3605,0.193
3606,0.169
3607,2.396
3608,0.173
3609,0.201
3610,0.168
3611,0.156
3612,0.17
3613,2.672
3614,0.168
3615,0.166
3616,0.181
3617,3.34
3618,0.147
3619,0.155
3620,0.164
3621,0.182
3622,0.163
3623,2.414
3624,0.184
3625,0.203
3626,0.171
3627,0.168
3628,0.167
3629,0.193
3630,0.167
3631,2.529
3632,0.188
3633,0.239
3634,0.164
3635,0.165
3636,0.166
3637,2.726
3638,0.159
3639,0.165
3640,0.169
3641,0.203
3642,0.178
3643,2.337
3644,0.186
3645,0.179
3646,0.169
3647,0.17
3648,0.162
3649,0.273
3650,0.167
3651,0.156
3652,0.164
3653,0.178
3654,0.177
3655,0.158
3656,0.171
3657,0.202
3658,0.164
3659,2.506
3660,0.185
3661,0.174
3662,0.169
3663,0.166
3664,0.169
3665,0.229
3666,0.163
3667,0.161
3668,0.169
3669,0.176
3670,0.168
3671,3.535
3672,0.194
3673,2.734
3674,0.162
3675,0.17
3676,0.167
3677,2.561
3678,0.164
3679,0.17
3680,0.155
3681,0.248
3682,0.147
3683,0.163
3684,0.154
3685,0.18
3686,0.165
3687,0.169
3688,0.17
3689,0.2
3690,0.177
3691,2.619
3692,0.176
3693,0.187
3694,0.164
3695,0.158
3696,0.172
3697,2.975
3698,0.163
3699,0.165
3700,0.169
3701,2.648
3702,0.168
3703,0.147
3704,0.171
3705,0.223
3706,0.164
3707,0.145
3708,0.167
3709,2.436
3710,0.167
3711,0.148
3712,0.172
3713,0.285
3714,0.159
3715,0.158
3716,0.161
3717,0.179
3718,0.161
3719,2.561
3720,0.184
3721,0.214
3722,0.154
3723,0.156
3724,0.169
3725,0.183
3726,0.164
3727,2.691
3728,0.177
3729,0.229
3730,0.156
3731,0.16
3732,0.161
3733,2.529
3734,0.153
3735,0.188
3736,0.156
3737,0.211
3738,0.162
3739,2.532
3740,0.181
3741,0.209
3742,0.169
3743,0.168
3744,0.154
3745,0.246
3746,0.143
3747,0.163
3748,0.151
3749,0.186
3750,0.153
3751,0.166
3752,0.157
3753,0.202
3754,0.151
3755,0.164
3756,0.166
3757,0.185
3758,0.165
3759,0.166
3760,0.165
3761,2.771
3762,0.164
3763,0.167
3764,0.17
3765,0.192
3766,0.161
3767,2.63
3768,0.169
3769,2.79
3770,0.166
3771,0.165
3772,0.169
3773,0.191
3774,0.173
3775,0.168
3776,0.172
3777,0.273
3778,0.162
3779,2.377
3780,0.174
3781,0.18
3782,0.162
3783,0.163
3784,0.161
3785,0.196
3786,0.154
3787,0.169
3788,0.15
3789,0.179
3790,0.154
3791,0.165
3792,0.158
3793,3.101
3794,0.163
3795,0.155
3796,0.166
3797,2.65
3798,0.163
3799,0.169
3800,0.168
3801,0.196
3802,0.163
3803,2.584
3804,0.188
3805,0.194
3806,0.171
3807,0.172
3808,0.172
3809,0.262
3810,0.154
3811,0.161
3812,0.153
3813,0.209
3814,0.157
3815,0.189
3816,0.16
3817,0.216
3818,0.152
3819,0.167
3820,0.154
3821,2.633
3822,0.175
3823,2.493
3824,0.191
3825,0.229
3826,0.154
3827,0.168
3828,0.156
3829,0.186
3830,0.154
3831,0.172
3832,0.159
3833,2.568
3834,0.157
3835,0.176
3836,0.169
3837,0.201
3838,0.177
3839,0.17
3840,0.171
3841,0.305
3842,0.163
3843,0.164
3844,0.151
3845,0.203
3846,0.154
3847,2.569
3848,0.17
3849,0.226
3850,0.15
3851,2.518
3852,0.176
3853,2.33
3854,0.151
3855,0.164
3856,0.154
3857,0.237
3858,0.145
3859,0.162
3860,0.152
3861,0.2
3862,0.15
3863,2.516
3864,0.18
3865,0.224
3866,0.151
3867,0.167
3868,0.155
3869,0.199
3870,0.157
3871,0.168
3872,0.159
3873,0.246
3874,0.157
3875,0.166
3876,0.145
3877,2.547
3878,0.154
3879,0.167
3880,0.155
3881,2.727
3882,0.156
3883,0.164
3884,0.154
3885,0.175
3886,0.153
3887,0.167
3888,0.161
3889,2.978
3890,0.151
3891,0.168
3892,0.153
3893,0.194
3894,0.149
3895,0.166
3896,0.172
3897,0.204
3898,0.164
3899,0.177
3900,0.166
3901,0.197
3902,0.177
3903,0.167
3904,0.168
3905,0.261
3906,0.157
3907,2.359
3908,0.182
3909,0.179
3910,0.162
3911,2.51
3912,0.176
3913,0.198
3914,0.16
3915,0.154
3916,0.166
3917,2.559
3918,0.154
3919,2.438
3920,0.206
3921,0.239
3922,0.168
3923,2.484
3924,0.183
3925,0.184
3926,0.162
3927,0.165
3928,0.166
3929,2.752
3930,0.163
3931,2.491
3932,0.194
3933,0.213
3934,0.17
3935,0.164
3936,0.168
3937,0.253
3938,0.161
3939,0.16
3940,0.163
3941,0.182
3942,0.165
3943,2.468
3944,0.202
3945,0.246
3946,0.17
3947,3.472
3948,0.221
3949,0.212
3950,0.175
3951,0.188
3952,0.245
3953,0.247
3954,0.158
3955,0.174
3956,0.168
3957,0.208
3958,0.162
3959,0.174
3960,0.177
3961,0.202
3962,0.158
3963,0.162
3964,0.161
3965,0.198
3966,0.161
3967,2.89
3968,0.182
3969,0.287
3970,0.152
3971,0.167
3972,0.156
3973,0.188
3974,0.156
3975,0.162
3976,0.154
3977,0.205
3978,0.149
3979,0.165
3980,0.166
3981,0.192
3982,0.155
3983,0.165
3984,0.158
3985,0.215
3986,0.151
3987,0.159
3988,0.151
3989,2.42
3990,0.152
3991,0.17
3992,0.157
3993,0.22
3994,0.155
3995,0.166
3996,0.156
3997,0.202
3998,0.17
3999,0.162
4000,0.158
4001,2.878
4002,0.153
4003,2.397
4004,0.17
4005,0.216
4006,0.15
4007,2.379
4008,0.17
4009,0.209
4010,0.156
4011,0.167
4012,0.153
4013,2.653
4014,0.157
4015,0.168
4016,0.158
4017,0.236
4018,0.16
4019,2.725
4020,0.155
4021,2.825
4022,0.165
4023,0.167
4024,0.161
4025,0.225
4026,0.156
4027,2.617
4028,0.191
4029,0.189
4030,0.158
4031,0.179
4032,0.162
4033,0.294
4034,0.15
4035,0.17
4036,0.154
4037,0.186
4038,0.156
4039,0.167
4040,0.158
4041,0.208
4042,0.154
4043,0.17
4044,0.162
4045,0.188
4046,0.158
4047,0.182
4048,0.158
4049,2.807
4050,0.169
4051,2.554
4052,0.194
4053,0.23
4054,0.167
4055,0.171
4056,0.169
4057,2.71
4058,0.169
4059,0.163
4060,0.156
4061,0.211
4062,0.163
4063,0.175
4064,0.164
4065,0.289
4066,0.152
4067,0.169
4068,0.157
4069,0.188
4070,0.169
4071,0.17
4072,0.166
4073,2.93
4074,0.167
4075,0.165
4076,0.172
4077,0.183
4078,0.172
4079,2.771
4080,0.169
4081,0.254
4082,0.161
4083,0.163
4084,0.168
4085,0.182
4086,0.17
4087,0.161
4088,0.176
4089,0.224
4090,0.171
4091,2.712
4092,0.172
4093,2.717
4094,0.172
4095,0.164
4096,0.174
4097,0.397
4098,0.17
4099,2.558
4100,0.163
4101,0.175
4102,0.153
4103,0.161
4104,0.164
4105,0.194
4106,0.167
4107,0.158
4108,0.166
4109,0.174
4110,0.166
4111,2.512
4112,0.161
4113,0.215
4114,0.16
4115,0.159
4116,0.163
4117,0.176
4118,0.171
4119,0.158
4120,0.164
4121,0.202
4122,0.161
